date,sku_id,stock_on_hand,stockout_flag,lead_time_days
9/14/22,39,336,0,18
9/15/22,39,353,0,18
9/16/22,39,296,0,18
9/17/22,39,442,0,18
9/18/22,39,350,0,18
9/19/22,39,449,0,18
9/20/22,39,383,0,18
9/21/22,39,342,0,18
9/22/22,39,360,0,18
9/23/22,39,389,0,18
9/24/22,39,436,0,18
9/25/22,39,291,0,18
9/26/22,39,423,0,18
9/27/22,39,458,0,18
9/28/22,39,428,0,18
9/29/22,39,453,0,18
9/30/22,39,265,0,18
10/1/22,39,457,0,18
10/2/22,39,271,0,18
10/3/22,39,445,0,18
10/4/22,39,457,0,18
10/5/22,39,402,0,18
10/6/22,39,431,0,18
10/7/22,39,382,0,18
10/8/22,39,270,0,18
10/9/22,39,269,0,18
10/10/22,39,288,0,18
10/11/22,39,302,0,18
10/12/22,39,263,0,18
10/13/22,39,325,0,18
10/14/22,39,260,0,18
10/15/22,39,437,0,18
10/16/22,39,455,0,18
10/17/22,39,371,0,18
10/18/22,39,307,0,18
10/19/22,39,330,0,18
10/20/22,39,377,0,18
10/21/22,39,461,0,18
10/22/22,39,337,0,18
10/23/22,39,326,0,18
10/24/22,39,361,0,18
10/25/22,39,339,0,18
10/26/22,39,263,0,18
10/27/22,39,266,0,18
10/28/22,39,429,0,18
10/29/22,39,423,0,18
10/30/22,39,324,0,18
10/31/22,39,378,0,18
11/1/22,39,325,0,18
11/2/22,39,353,0,18
11/3/22,39,291,0,18
11/4/22,39,427,0,18
11/5/22,39,321,0,18
11/6/22,39,440,0,18
11/7/22,39,311,0,18
11/8/22,39,383,0,18
11/9/22,39,334,0,18
11/10/22,39,263,0,18
11/11/22,39,316,0,18
11/12/22,39,375,0,18
11/13/22,39,463,0,18
11/14/22,39,411,0,18
11/15/22,39,254,0,18
11/16/22,39,352,0,18
11/17/22,39,263,0,18
11/18/22,39,458,0,18
11/19/22,39,384,0,18
11/20/22,39,265,0,18
11/21/22,39,376,0,18
11/22/22,39,459,0,18
11/23/22,39,297,0,18
11/24/22,39,264,0,18
11/25/22,39,393,0,18
11/26/22,39,353,0,18
11/27/22,39,427,0,18
11/28/22,39,306,0,18
11/29/22,39,368,0,18
11/30/22,39,405,0,18
12/1/22,39,270,0,18
12/2/22,39,318,0,18
12/3/22,39,388,0,18
12/4/22,39,270,0,18
12/5/22,39,407,0,18
12/6/22,39,284,0,18
12/7/22,39,440,0,18
12/8/22,39,318,0,18
12/9/22,39,359,0,18
12/10/22,39,409,0,18
12/11/22,39,334,0,18
12/12/22,39,336,0,18
12/13/22,39,363,0,18
12/14/22,39,457,0,18
12/15/22,39,461,0,18
12/16/22,39,274,0,18
12/17/22,39,302,0,18
12/18/22,39,249,0,18
12/19/22,39,338,0,18
12/20/22,39,323,0,18
12/21/22,39,354,0,18
12/22/22,39,447,0,18
12/23/22,39,429,0,18
12/24/22,39,283,0,18
12/25/22,39,414,0,18
12/26/22,39,309,0,18
12/27/22,39,326,0,18
12/28/22,39,461,0,18
12/29/22,39,440,0,18
12/30/22,39,339,0,18
12/31/22,39,429,0,18
1/1/23,39,370,0,18
1/2/23,39,310,0,18
1/3/23,39,348,0,18
1/4/23,39,302,0,18
1/5/23,39,340,0,18
1/6/23,39,255,0,18
1/7/23,39,368,0,18
1/8/23,39,349,0,18
1/9/23,39,344,0,18
1/10/23,39,309,0,18
1/11/23,39,427,0,18
1/12/23,39,301,0,18
1/13/23,39,368,0,18
1/14/23,39,462,0,18
1/15/23,39,342,0,18
1/16/23,39,335,0,18
1/17/23,39,394,0,18
1/18/23,39,280,0,18
1/19/23,39,299,0,18
1/20/23,39,309,0,18
1/21/23,39,290,0,18
1/22/23,39,471,0,18
1/23/23,39,268,0,18
1/24/23,39,439,0,18
1/25/23,39,354,0,18
1/26/23,39,469,0,18
1/27/23,39,368,0,18
1/28/23,39,361,0,18
1/29/23,39,355,0,18
1/30/23,39,443,0,18
1/31/23,39,390,0,18
2/1/23,39,302,0,18
2/2/23,39,448,0,18
2/3/23,39,339,0,18
2/4/23,39,252,0,18
2/5/23,39,388,0,18
2/6/23,39,367,0,18
2/7/23,39,414,0,18
2/8/23,39,454,0,18
2/9/23,39,263,0,18
2/10/23,39,393,0,18
2/11/23,39,418,0,18
2/12/23,39,376,0,18
2/13/23,39,274,0,18
2/14/23,39,374,0,18
2/15/23,39,312,0,18
2/16/23,39,425,0,18
2/17/23,39,427,0,18
2/18/23,39,362,0,18
2/19/23,39,258,0,18
2/20/23,39,447,0,18
2/21/23,39,355,0,18
2/22/23,39,477,0,18
2/23/23,39,270,0,18
2/24/23,39,474,0,18
2/25/23,39,261,0,18
2/26/23,39,355,0,18
2/27/23,39,301,0,18
2/28/23,39,410,0,18
3/1/23,39,270,0,18
3/2/23,39,323,0,18
3/3/23,39,417,0,18
3/4/23,39,262,0,18
3/5/23,39,346,0,18
3/6/23,39,455,0,18
3/7/23,39,408,0,18
3/8/23,39,342,0,18
3/9/23,39,330,0,18
3/10/23,39,258,0,18
3/11/23,39,253,0,18
3/12/23,39,327,0,18
3/13/23,39,269,0,18
3/14/23,39,469,0,18
3/15/23,39,357,0,18
3/16/23,39,251,0,18
3/17/23,39,348,0,18
3/18/23,39,400,0,18
3/19/23,39,364,0,18
3/20/23,39,426,0,18
3/21/23,39,451,0,18
3/22/23,39,391,0,18
3/23/23,39,437,0,18
3/24/23,39,421,0,18
3/25/23,39,370,0,18
3/26/23,39,315,0,18
3/27/23,39,310,0,18
3/28/23,39,317,0,18
3/29/23,39,447,0,18
3/30/23,39,337,0,18
3/31/23,39,401,0,18
4/1/23,39,440,0,18
4/2/23,39,420,0,18
4/3/23,39,335,0,18
4/4/23,39,261,0,18
4/5/23,39,316,0,18
4/6/23,39,400,0,18
4/7/23,39,282,0,18
4/8/23,39,288,0,18
4/9/23,39,279,0,18
4/10/23,39,314,0,18
4/11/23,39,348,0,18
4/12/23,39,346,0,18
4/13/23,39,334,0,18
4/14/23,39,377,0,18
4/15/23,39,276,0,18
4/16/23,39,262,0,18
4/17/23,39,345,0,18
4/18/23,39,402,0,18
4/19/23,39,360,0,18
4/20/23,39,359,0,18
4/21/23,39,308,0,18
4/22/23,39,377,0,18
4/23/23,39,377,0,18
4/24/23,39,411,0,18
4/25/23,39,323,0,18
4/26/23,39,286,0,18
4/27/23,39,438,0,18
4/28/23,39,433,0,18
4/29/23,39,409,0,18
4/30/23,39,295,0,18
5/1/23,39,465,0,18
5/2/23,39,310,0,18
5/3/23,39,368,0,18
5/4/23,39,297,0,18
5/5/23,39,429,0,18
5/6/23,39,324,0,18
5/7/23,39,354,0,18
5/8/23,39,445,0,18
5/9/23,39,330,0,18
5/10/23,39,287,0,18
5/11/23,39,471,0,18
5/12/23,39,286,0,18
5/13/23,39,447,0,18
5/14/23,39,386,0,18
5/15/23,39,341,0,18
5/16/23,39,367,0,18
5/17/23,39,314,0,18
5/18/23,39,389,0,18
5/19/23,39,307,0,18
5/20/23,39,306,0,18
5/21/23,39,289,0,18
5/22/23,39,331,0,18
5/23/23,39,449,0,18
5/24/23,39,413,0,18
5/25/23,39,423,0,18
5/26/23,39,336,0,18
5/27/23,39,329,0,18
5/28/23,39,249,0,18
5/29/23,39,434,0,18
5/30/23,39,468,0,18
5/31/23,39,386,0,18
6/1/23,39,375,0,18
6/2/23,39,375,0,18
6/3/23,39,438,0,18
6/4/23,39,430,0,18
6/5/23,39,318,0,18
6/6/23,39,474,0,18
6/7/23,39,298,0,18
6/8/23,39,457,0,18
6/9/23,39,298,0,18
6/10/23,39,315,0,18
6/11/23,39,407,0,18
6/12/23,39,344,0,18
6/13/23,39,354,0,18
6/14/23,39,418,0,18
6/15/23,39,274,0,18
6/16/23,39,386,0,18
6/17/23,39,407,0,18
6/18/23,39,426,0,18
6/19/23,39,401,0,18
6/20/23,39,296,0,18
6/21/23,39,466,0,18
6/22/23,39,253,0,18
6/23/23,39,395,0,18
6/24/23,39,314,0,18
6/25/23,39,319,0,18
6/26/23,39,404,0,18
6/27/23,39,417,0,18
6/28/23,39,306,0,18
6/29/23,39,376,0,18
6/30/23,39,296,0,18
7/1/23,39,367,0,18
7/2/23,39,340,0,18
7/3/23,39,261,0,18
7/4/23,39,407,0,18
7/5/23,39,438,0,18
7/6/23,39,443,0,18
7/7/23,39,470,0,18
7/8/23,39,355,0,18
7/9/23,39,306,0,18
7/10/23,39,408,0,18
7/11/23,39,388,0,18
7/12/23,39,265,0,18
7/13/23,39,453,0,18
7/14/23,39,333,0,18
7/15/23,39,387,0,18
7/16/23,39,375,0,18
7/17/23,39,279,0,18
7/18/23,39,303,0,18
7/19/23,39,454,0,18
7/20/23,39,417,0,18
7/21/23,39,406,0,18
7/22/23,39,275,0,18
7/23/23,39,369,0,18
7/24/23,39,374,0,18
7/25/23,39,286,0,18
7/26/23,39,329,0,18
7/27/23,39,355,0,18
7/28/23,39,427,0,18
7/29/23,39,355,0,18
7/30/23,39,461,0,18
7/31/23,39,407,0,18
8/1/23,39,288,0,18
8/2/23,39,387,0,18
8/3/23,39,324,0,18
8/4/23,39,420,0,18
8/5/23,39,287,0,18
8/6/23,39,332,0,18
8/7/23,39,254,0,18
8/8/23,39,410,0,18
8/9/23,39,288,0,18
8/10/23,39,432,0,18
8/11/23,39,394,0,18
8/12/23,39,306,0,18
8/13/23,39,260,0,18
8/14/23,39,279,0,18
8/15/23,39,336,0,18
8/16/23,39,349,0,18
8/17/23,39,283,0,18
8/18/23,39,460,0,18
8/19/23,39,463,0,18
8/20/23,39,316,0,18
8/21/23,39,353,0,18
8/22/23,39,358,0,18
8/23/23,39,270,0,18
8/24/23,39,441,0,18
8/25/23,39,407,0,18
8/26/23,39,456,0,18
8/27/23,39,433,0,18
8/28/23,39,445,0,18
8/29/23,39,396,0,18
8/30/23,39,403,0,18
8/31/23,39,403,0,18
9/1/23,39,395,0,18
9/2/23,39,309,0,18
9/3/23,39,394,0,18
9/4/23,39,296,0,18
9/5/23,39,278,0,18
9/6/23,39,304,0,18
9/7/23,39,285,0,18
9/8/23,39,256,0,18
9/9/23,39,282,0,18
9/10/23,39,306,0,18
9/11/23,39,318,0,18
9/12/23,39,345,0,18
9/13/23,39,336,0,18
9/14/23,39,335,0,18
9/15/23,39,471,0,18
9/16/23,39,274,0,18
9/17/23,39,372,0,18
9/18/23,39,271,0,18
9/19/23,39,416,0,18
9/20/23,39,343,0,18
9/21/23,39,331,0,18
9/22/23,39,373,0,18
9/23/23,39,416,0,18
9/24/23,39,366,0,18
9/25/23,39,266,0,18
9/26/23,39,449,0,18
9/27/23,39,379,0,18
9/28/23,39,367,0,18
9/29/23,39,445,0,18
9/30/23,39,287,0,18
10/1/23,39,423,0,18
10/2/23,39,406,0,18
10/3/23,39,441,0,18
10/4/23,39,369,0,18
10/5/23,39,302,0,18
10/6/23,39,331,0,18
10/7/23,39,412,0,18
10/8/23,39,358,0,18
10/9/23,39,333,0,18
10/10/23,39,302,0,18
10/11/23,39,300,0,18
10/12/23,39,278,0,18
10/13/23,39,368,0,18
10/14/23,39,292,0,18
10/15/23,39,324,0,18
10/16/23,39,275,0,18
10/17/23,39,342,0,18
10/18/23,39,294,0,18
10/19/23,39,415,0,18
10/20/23,39,281,0,18
10/21/23,39,449,0,18
10/22/23,39,432,0,18
10/23/23,39,376,0,18
10/24/23,39,409,0,18
10/25/23,39,313,0,18
10/26/23,39,391,0,18
10/27/23,39,319,0,18
10/28/23,39,387,0,18
10/29/23,39,341,0,18
10/30/23,39,380,0,18
10/31/23,39,378,0,18
11/1/23,39,284,0,18
11/2/23,39,403,0,18
11/3/23,39,296,0,18
11/4/23,39,281,0,18
11/5/23,39,464,0,18
11/6/23,39,332,0,18
11/7/23,39,377,0,18
11/8/23,39,326,0,18
11/9/23,39,254,0,18
11/10/23,39,315,0,18
11/11/23,39,296,0,18
11/12/23,39,302,0,18
11/13/23,39,335,0,18
11/14/23,39,441,0,18
11/15/23,39,252,0,18
11/16/23,39,341,0,18
11/17/23,39,367,0,18
11/18/23,39,460,0,18
11/19/23,39,361,0,18
11/20/23,39,380,0,18
11/21/23,39,325,0,18
11/22/23,39,290,0,18
11/23/23,39,270,0,18
11/24/23,39,321,0,18
11/25/23,39,418,0,18
11/26/23,39,467,0,18
11/27/23,39,285,0,18
11/28/23,39,326,0,18
11/29/23,39,370,0,18
11/30/23,39,403,0,18
12/1/23,39,334,0,18
12/2/23,39,402,0,18
12/3/23,39,247,0,18
12/4/23,39,420,0,18
12/5/23,39,333,0,18
12/6/23,39,326,0,18
12/7/23,39,264,0,18
12/8/23,39,260,0,18
12/9/23,39,307,0,18
12/10/23,39,405,0,18
12/11/23,39,373,0,18
12/12/23,39,280,0,18
12/13/23,39,339,0,18
12/14/23,39,472,0,18
12/15/23,39,281,0,18
12/16/23,39,326,0,18
12/17/23,39,254,0,18
12/18/23,39,292,0,18
12/19/23,39,327,0,18
12/20/23,39,454,0,18
12/21/23,39,268,0,18
12/22/23,39,387,0,18
12/23/23,39,347,0,18
12/24/23,39,271,0,18
12/25/23,39,334,0,18
12/26/23,39,450,0,18
12/27/23,39,252,0,18
12/28/23,39,351,0,18
12/29/23,39,362,0,18
12/30/23,39,310,0,18
12/31/23,39,332,0,18
1/1/24,39,394,0,18
1/2/24,39,403,0,18
1/3/24,39,364,0,18
1/4/24,39,385,0,18
1/5/24,39,329,0,18
1/6/24,39,311,0,18
1/7/24,39,366,0,18
1/8/24,39,273,0,18
1/9/24,39,277,0,18
1/10/24,39,370,0,18
1/11/24,39,284,0,18
1/12/24,39,298,0,18
1/13/24,39,469,0,18
1/14/24,39,406,0,18
1/15/24,39,425,0,18
1/16/24,39,285,0,18
1/17/24,39,324,0,18
1/18/24,39,349,0,18
1/19/24,39,251,0,18
1/20/24,39,265,0,18
1/21/24,39,259,0,18
1/22/24,39,470,0,18
1/23/24,39,358,0,18
1/24/24,39,256,0,18
1/25/24,39,373,0,18
1/26/24,39,289,0,18
1/27/24,39,253,0,18
1/28/24,39,277,0,18
1/29/24,39,350,0,18
1/30/24,39,264,0,18
1/31/24,39,369,0,18
2/1/24,39,387,0,18
2/2/24,39,397,0,18
2/3/24,39,423,0,18
2/4/24,39,467,0,18
2/5/24,39,357,0,18
2/6/24,39,414,0,18
2/7/24,39,375,0,18
2/8/24,39,373,0,18
2/9/24,39,257,0,18
2/10/24,39,317,0,18
2/11/24,39,252,0,18
2/12/24,39,392,0,18
2/13/24,39,259,0,18
2/14/24,39,393,0,18
2/15/24,39,375,0,18
2/16/24,39,415,0,18
2/17/24,39,463,0,18
2/18/24,39,413,0,18
2/19/24,39,442,0,18
2/20/24,39,442,0,18
2/21/24,39,262,0,18
2/22/24,39,401,0,18
2/23/24,39,341,0,18
2/24/24,39,298,0,18
2/25/24,39,332,0,18
2/26/24,39,469,0,18
2/27/24,39,375,0,18
2/28/24,39,349,0,18
2/29/24,39,390,0,18
3/1/24,39,419,0,18
3/2/24,39,261,0,18
3/3/24,39,462,0,18
3/4/24,39,301,0,18
3/5/24,39,403,0,18
3/6/24,39,288,0,18
3/7/24,39,431,0,18
3/8/24,39,284,0,18
3/9/24,39,317,0,18
3/10/24,39,380,0,18
3/11/24,39,348,0,18
3/12/24,39,448,0,18
3/13/24,39,265,0,18
3/14/24,39,267,0,18
3/15/24,39,411,0,18
3/16/24,39,455,0,18
3/17/24,39,266,0,18
3/18/24,39,322,0,18
3/19/24,39,356,0,18
3/20/24,39,359,0,18
3/21/24,39,423,0,18
3/22/24,39,254,0,18
3/23/24,39,359,0,18
3/24/24,39,308,0,18
3/25/24,39,299,0,18
3/26/24,39,455,0,18
3/27/24,39,454,0,18
3/28/24,39,442,0,18
3/29/24,39,272,0,18
3/30/24,39,295,0,18
3/31/24,39,343,0,18
4/1/24,39,469,0,18
4/2/24,39,362,0,18
4/3/24,39,443,0,18
4/4/24,39,408,0,18
4/5/24,39,396,0,18
4/6/24,39,344,0,18
4/7/24,39,411,0,18
4/8/24,39,318,0,18
4/9/24,39,405,0,18
4/10/24,39,316,0,18
4/11/24,39,406,0,18
4/12/24,39,265,0,18
4/13/24,39,418,0,18
4/14/24,39,423,0,18
4/15/24,39,390,0,18
4/16/24,39,316,0,18
4/17/24,39,344,0,18
4/18/24,39,364,0,18
4/19/24,39,344,0,18
4/20/24,39,316,0,18
4/21/24,39,326,0,18
4/22/24,39,297,0,18
4/23/24,39,409,0,18
4/24/24,39,375,0,18
4/25/24,39,255,0,18
4/26/24,39,458,0,18
4/27/24,39,390,0,18
4/28/24,39,300,0,18
4/29/24,39,444,0,18
4/30/24,39,321,0,18
5/1/24,39,437,0,18
5/2/24,39,366,0,18
5/3/24,39,420,0,18
5/4/24,39,456,0,18
5/5/24,39,333,0,18
5/6/24,39,295,0,18
5/7/24,39,268,0,18
5/8/24,39,327,0,18
5/9/24,39,311,0,18
5/10/24,39,316,0,18
5/11/24,39,416,0,18
5/12/24,39,332,0,18
5/13/24,39,395,0,18
5/14/24,39,409,0,18
5/15/24,39,266,0,18
5/16/24,39,453,0,18
5/17/24,39,261,0,18
5/18/24,39,260,0,18
5/19/24,39,246,0,18
5/20/24,39,312,0,18
5/21/24,39,440,0,18
5/22/24,39,421,0,18
5/23/24,39,325,0,18
5/24/24,39,406,0,18
5/25/24,39,408,0,18
5/26/24,39,276,0,18
5/27/24,39,288,0,18
5/28/24,39,466,0,18
5/29/24,39,425,0,18
5/30/24,39,333,0,18
5/31/24,39,279,0,18
6/1/24,39,340,0,18
6/2/24,39,445,0,18
6/3/24,39,423,0,18
6/4/24,39,417,0,18
6/5/24,39,316,0,18
6/6/24,39,462,0,18
6/7/24,39,472,0,18
6/8/24,39,257,0,18
6/9/24,39,394,0,18
6/10/24,39,394,0,18
6/11/24,39,399,0,18
6/12/24,39,248,0,18
6/13/24,39,300,0,18
6/14/24,39,440,0,18
6/15/24,39,438,0,18
6/16/24,39,446,0,18
6/17/24,39,307,0,18
6/18/24,39,265,0,18
6/19/24,39,464,0,18
6/20/24,39,281,0,18
6/21/24,39,380,0,18
6/22/24,39,417,0,18
6/23/24,39,443,0,18
6/24/24,39,416,0,18
6/25/24,39,363,0,18
6/26/24,39,394,0,18
6/27/24,39,413,0,18
6/28/24,39,329,0,18
6/29/24,39,320,0,18
6/30/24,39,429,0,18
7/1/24,39,389,0,18
7/2/24,39,305,0,18
7/3/24,39,282,0,18
7/4/24,39,459,0,18
7/5/24,39,270,0,18
7/6/24,39,298,0,18
7/7/24,39,257,0,18
7/8/24,39,442,0,18
7/9/24,39,349,0,18
7/10/24,39,388,0,18
7/11/24,39,284,0,18
7/12/24,39,392,0,18
7/13/24,39,252,0,18
7/14/24,39,358,0,18
7/15/24,39,289,0,18
7/16/24,39,409,0,18
7/17/24,39,367,0,18
7/18/24,39,418,0,18
7/19/24,39,318,0,18
7/20/24,39,389,0,18
7/21/24,39,444,0,18
7/22/24,39,345,0,18
7/23/24,39,277,0,18
7/24/24,39,376,0,18
7/25/24,39,424,0,18
7/26/24,39,271,0,18
7/27/24,39,443,0,18
7/28/24,39,329,0,18
7/29/24,39,448,0,18
7/30/24,39,277,0,18
7/31/24,39,443,0,18
8/1/24,39,272,0,18
8/2/24,39,276,0,18
8/3/24,39,261,0,18
8/4/24,39,425,0,18
8/5/24,39,353,0,18
8/6/24,39,332,0,18
8/7/24,39,317,0,18
8/8/24,39,307,0,18
8/9/24,39,324,0,18
8/10/24,39,280,0,18
8/11/24,39,271,0,18
8/12/24,39,322,0,18
8/13/24,39,371,0,18
8/14/24,39,417,0,18
8/15/24,39,344,0,18
8/16/24,39,411,0,18
8/17/24,39,400,0,18
8/18/24,39,350,0,18
8/19/24,39,318,0,18
8/20/24,39,346,0,18
8/21/24,39,446,0,18
8/22/24,39,300,0,18
8/23/24,39,412,0,18
8/24/24,39,357,0,18
8/25/24,39,417,0,18
8/26/24,39,478,0,18
8/27/24,39,288,0,18
8/28/24,39,316,0,18
8/29/24,39,319,0,18
8/30/24,39,352,0,18
8/31/24,39,472,0,18
9/1/24,39,295,0,18
9/2/24,39,312,0,18
9/3/24,39,416,0,18
9/4/24,39,333,0,18
9/5/24,39,421,0,18
9/6/24,39,377,0,18
9/7/24,39,359,0,18
9/8/24,39,366,0,18
9/9/24,39,447,0,18
9/10/24,39,399,0,18
9/11/24,39,278,0,18
9/12/24,39,349,0,18
9/13/24,39,273,0,18
9/14/24,39,280,0,18
9/15/24,39,297,0,18
9/16/24,39,440,0,18
9/17/24,39,367,0,18
9/18/24,39,443,0,18
9/19/24,39,467,0,18
9/20/24,39,399,0,18
9/21/24,39,372,0,18
9/22/24,39,317,0,18
9/23/24,39,265,0,18
9/24/24,39,447,0,18
9/25/24,39,417,0,18
9/26/24,39,283,0,18
9/27/24,39,286,0,18
9/28/24,39,362,0,18
9/29/24,39,372,0,18
9/30/24,39,329,0,18
10/1/24,39,464,0,18
10/2/24,39,346,0,18
10/3/24,39,417,0,18
10/4/24,39,369,0,18
10/5/24,39,264,0,18
10/6/24,39,308,0,18
10/7/24,39,391,0,18
10/8/24,39,383,0,18
10/9/24,39,287,0,18
10/10/24,39,457,0,18
10/11/24,39,271,0,18
10/12/24,39,324,0,18
10/13/24,39,291,0,18
10/14/24,39,301,0,18
10/15/24,39,248,0,18
10/16/24,39,307,0,18
10/17/24,39,439,0,18
10/18/24,39,346,0,18
10/19/24,39,405,0,18
10/20/24,39,378,0,18
10/21/24,39,269,0,18
10/22/24,39,407,0,18
10/23/24,39,419,0,18
10/24/24,39,445,0,18
10/25/24,39,285,0,18
10/26/24,39,374,0,18
10/27/24,39,432,0,18
10/28/24,39,444,0,18
10/29/24,39,271,0,18
10/30/24,39,404,0,18
10/31/24,39,420,0,18
11/1/24,39,463,0,18
11/2/24,39,269,0,18
11/3/24,39,430,0,18
11/4/24,39,306,0,18
11/5/24,39,398,0,18
11/6/24,39,415,0,18
11/7/24,39,352,0,18
11/8/24,39,407,0,18
11/9/24,39,303,0,18
11/10/24,39,364,0,18
11/11/24,39,271,0,18
11/12/24,39,475,0,18
11/13/24,39,306,0,18
11/14/24,39,361,0,18
11/15/24,39,468,0,18
11/16/24,39,356,0,18
11/17/24,39,274,0,18
11/18/24,39,393,0,18
11/19/24,39,280,0,18
11/20/24,39,284,0,18
11/21/24,39,363,0,18
11/22/24,39,397,0,18
11/23/24,39,394,0,18
11/24/24,39,252,0,18
11/25/24,39,371,0,18
11/26/24,39,349,0,18
11/27/24,39,279,0,18
11/28/24,39,394,0,18
11/29/24,39,459,0,18
11/30/24,39,301,0,18
12/1/24,39,308,0,18
12/2/24,39,305,0,18
12/3/24,39,292,0,18
12/4/24,39,352,0,18
12/5/24,39,292,0,18
12/6/24,39,342,0,18
12/7/24,39,397,0,18
12/8/24,39,311,0,18
12/9/24,39,250,0,18
12/10/24,39,254,0,18
12/11/24,39,278,0,18
12/12/24,39,413,0,18
12/13/24,39,456,0,18
12/14/24,39,246,0,18
12/15/24,39,354,0,18
12/16/24,39,246,0,18
12/17/24,39,466,0,18
12/18/24,39,439,0,18
12/19/24,39,384,0,18
12/20/24,39,296,0,18
12/21/24,39,345,0,18
12/22/24,39,393,0,18
12/23/24,39,294,0,18
12/24/24,39,468,0,18
12/25/24,39,411,0,18
12/26/24,39,462,0,18
12/27/24,39,397,0,18
12/28/24,39,275,0,18
12/29/24,39,416,0,18
12/30/24,39,349,0,18
12/31/24,39,314,0,18
1/1/21,40,102,0,27
1/2/21,40,126,0,27
1/3/21,40,132,0,27
1/4/21,40,104,0,27
1/5/21,40,90,0,27
1/6/21,40,152,0,27
1/7/21,40,145,0,27
1/8/21,40,100,0,27
1/9/21,40,119,0,27
1/10/21,40,110,0,27
1/11/21,40,103,0,27
1/12/21,40,121,0,27
1/13/21,40,106,0,27
1/14/21,40,89,0,27
1/15/21,40,152,0,27
1/16/21,40,128,0,27
1/17/21,40,119,0,27
1/18/21,40,132,0,27
1/19/21,40,101,0,27
1/20/21,40,99,0,27
1/21/21,40,139,0,27
1/22/21,40,106,0,27
1/23/21,40,148,0,27
1/24/21,40,115,0,27
1/25/21,40,155,0,27
1/26/21,40,98,0,27
1/27/21,40,140,0,27
1/28/21,40,147,0,27
1/29/21,40,144,0,27
1/30/21,40,151,0,27
1/31/21,40,119,0,27
2/1/21,40,124,0,27
2/2/21,40,134,0,27
2/3/21,40,98,0,27
2/4/21,40,95,0,27
2/5/21,40,100,0,27
2/6/21,40,91,0,27
2/7/21,40,138,0,27
2/8/21,40,103,0,27
2/9/21,40,110,0,27
2/10/21,40,135,0,27
2/11/21,40,121,0,27
2/12/21,40,99,0,27
2/13/21,40,114,0,27
2/14/21,40,133,0,27
2/15/21,40,145,0,27
2/16/21,40,120,0,27
2/17/21,40,112,0,27
2/18/21,40,81,0,27
2/19/21,40,104,0,27
2/20/21,40,113,0,27
2/21/21,40,126,0,27
2/22/21,40,144,0,27
2/23/21,40,108,0,27
2/24/21,40,129,0,27
2/25/21,40,152,0,27
2/26/21,40,96,0,27
2/27/21,40,138,0,27
2/28/21,40,123,0,27
3/1/21,40,90,0,27
3/2/21,40,83,0,27
3/3/21,40,113,0,27
3/4/21,40,146,0,27
3/5/21,40,115,0,27
3/6/21,40,110,0,27
3/7/21,40,145,0,27
3/8/21,40,97,0,27
3/9/21,40,129,0,27
3/10/21,40,145,0,27
3/11/21,40,129,0,27
3/12/21,40,93,0,27
3/13/21,40,118,0,27
3/14/21,40,134,0,27
3/15/21,40,140,0,27
3/16/21,40,118,0,27
3/17/21,40,88,0,27
3/18/21,40,147,0,27
3/19/21,40,101,0,27
3/20/21,40,113,0,27
3/21/21,40,132,0,27
3/22/21,40,87,0,27
3/23/21,40,94,0,27
3/24/21,40,145,0,27
3/25/21,40,153,0,27
3/26/21,40,105,0,27
3/27/21,40,135,0,27
3/28/21,40,117,0,27
3/29/21,40,86,0,27
3/30/21,40,148,0,27
3/31/21,40,105,0,27
4/1/21,40,89,0,27
4/2/21,40,128,0,27
4/3/21,40,99,0,27
4/4/21,40,130,0,27
4/5/21,40,144,0,27
4/6/21,40,123,0,27
4/7/21,40,101,0,27
4/8/21,40,135,0,27
4/9/21,40,91,0,27
4/10/21,40,91,0,27
4/11/21,40,91,0,27
4/12/21,40,113,0,27
4/13/21,40,135,0,27
4/14/21,40,117,0,27
4/15/21,40,90,0,27
4/16/21,40,125,0,27
4/17/21,40,113,0,27
4/18/21,40,123,0,27
4/19/21,40,104,0,27
4/20/21,40,144,0,27
4/21/21,40,83,0,27
4/22/21,40,101,0,27
4/23/21,40,111,0,27
4/24/21,40,88,0,27
4/25/21,40,150,0,27
4/26/21,40,86,0,27
4/27/21,40,131,0,27
4/28/21,40,84,0,27
4/29/21,40,96,0,27
4/30/21,40,110,0,27
5/1/21,40,148,0,27
5/2/21,40,121,0,27
5/3/21,40,129,0,27
5/4/21,40,86,0,27
5/5/21,40,116,0,27
5/6/21,40,136,0,27
5/7/21,40,132,0,27
5/8/21,40,106,0,27
5/9/21,40,122,0,27
5/10/21,40,126,0,27
5/11/21,40,121,0,27
5/12/21,40,96,0,27
5/13/21,40,134,0,27
5/14/21,40,134,0,27
5/15/21,40,104,0,27
5/16/21,40,130,0,27
5/17/21,40,138,0,27
5/18/21,40,132,0,27
5/19/21,40,134,0,27
5/20/21,40,127,0,27
5/21/21,40,94,0,27
5/22/21,40,148,0,27
5/23/21,40,147,0,27
5/24/21,40,133,0,27
5/25/21,40,85,0,27
5/26/21,40,130,0,27
5/27/21,40,134,0,27
5/28/21,40,134,0,27
5/29/21,40,111,0,27
5/30/21,40,138,0,27
5/31/21,40,97,0,27
6/1/21,40,129,0,27
6/2/21,40,107,0,27
6/3/21,40,87,0,27
6/4/21,40,156,0,27
6/5/21,40,110,0,27
6/6/21,40,138,0,27
