date,sku_id,category,supplier_id,units_sold,price,promo_flag,is_black_friday_week,is_christmas_peak
4/29/22,37,Hand Tools,SUP_D,20,174.49,0,0,0
4/30/22,37,Hand Tools,SUP_D,17,176.69,0,0,0
5/1/22,37,Hand Tools,SUP_D,22,177.47,0,0,0
5/2/22,37,Hand Tools,SUP_D,23,115.93,1,0,0
5/3/22,37,Hand Tools,SUP_D,25,127.47,1,0,0
5/4/22,37,Hand Tools,SUP_D,28,157.58,1,0,0
5/5/22,37,Hand Tools,SUP_D,22,152.61,1,0,0
5/6/22,37,Hand Tools,SUP_D,25,132.24,1,0,0
5/7/22,37,Hand Tools,SUP_D,29,152.78,1,0,0
5/8/22,37,Hand Tools,SUP_D,28,140.19,1,0,0
5/9/22,37,Hand Tools,SUP_D,19,164.65,0,0,0
5/10/22,37,Hand Tools,SUP_D,16,170.61,0,0,0
5/11/22,37,Hand Tools,SUP_D,18,170.23,0,0,0
5/12/22,37,Hand Tools,SUP_D,19,166.57,0,0,0
5/13/22,37,Hand Tools,SUP_D,29,178.6,0,0,0
5/14/22,37,Hand Tools,SUP_D,18,169.21,0,0,0
5/15/22,37,Hand Tools,SUP_D,22,172.01,0,0,0
5/16/22,37,Hand Tools,SUP_D,18,165.2,0,0,0
5/17/22,37,Hand Tools,SUP_D,18,165.06,0,0,0
5/18/22,37,Hand Tools,SUP_D,15,174.16,0,0,0
5/19/22,37,Hand Tools,SUP_D,15,174.21,0,0,0
5/20/22,37,Hand Tools,SUP_D,14,177.5,0,0,0
5/21/22,37,Hand Tools,SUP_D,21,171.87,0,0,0
5/22/22,37,Hand Tools,SUP_D,22,179.43,0,0,0
5/23/22,37,Hand Tools,SUP_D,20,169.63,0,0,0
5/24/22,37,Hand Tools,SUP_D,8,167.59,0,0,0
5/25/22,37,Hand Tools,SUP_D,18,166.48,0,0,0
5/26/22,37,Hand Tools,SUP_D,19,170.21,0,0,0
5/27/22,37,Hand Tools,SUP_D,26,163.37,0,0,0
5/28/22,37,Hand Tools,SUP_D,17,176.05,0,0,0
5/29/22,37,Hand Tools,SUP_D,23,166.83,0,0,0
5/30/22,37,Hand Tools,SUP_D,17,180.13,0,0,0
5/31/22,37,Hand Tools,SUP_D,19,166.06,0,0,0
6/1/22,37,Hand Tools,SUP_D,19,166.64,0,0,0
6/2/22,37,Hand Tools,SUP_D,15,172.65,0,0,0
6/3/22,37,Hand Tools,SUP_D,22,166.18,0,0,0
6/4/22,37,Hand Tools,SUP_D,21,174.11,0,0,0
6/5/22,37,Hand Tools,SUP_D,25,172.21,0,0,0
6/6/22,37,Hand Tools,SUP_D,17,133.47,1,0,0
6/7/22,37,Hand Tools,SUP_D,22,143.69,1,0,0
6/8/22,37,Hand Tools,SUP_D,19,122.93,1,0,0
6/9/22,37,Hand Tools,SUP_D,16,152.66,1,0,0
6/10/22,37,Hand Tools,SUP_D,26,125.23,1,0,0
6/11/22,37,Hand Tools,SUP_D,24,126.8,1,0,0
6/12/22,37,Hand Tools,SUP_D,22,130.6,1,0,0
6/13/22,37,Hand Tools,SUP_D,15,179.75,0,0,0
6/14/22,37,Hand Tools,SUP_D,16,179.07,0,0,0
6/15/22,37,Hand Tools,SUP_D,13,175.25,0,0,0
6/16/22,37,Hand Tools,SUP_D,12,176.23,0,0,0
6/17/22,37,Hand Tools,SUP_D,14,173.3,0,0,0
6/18/22,37,Hand Tools,SUP_D,20,173.58,0,0,0
6/19/22,37,Hand Tools,SUP_D,26,173.7,0,0,0
6/20/22,37,Hand Tools,SUP_D,14,172.83,0,0,0
6/21/22,37,Hand Tools,SUP_D,14,168.33,0,0,0
6/22/22,37,Hand Tools,SUP_D,15,169.73,0,0,0
6/23/22,37,Hand Tools,SUP_D,15,169.86,0,0,0
6/24/22,37,Hand Tools,SUP_D,16,178.35,0,0,0
6/25/22,37,Hand Tools,SUP_D,25,170.99,0,0,0
6/26/22,37,Hand Tools,SUP_D,15,179.79,0,0,0
6/27/22,37,Hand Tools,SUP_D,17,168.29,0,0,0
6/28/22,37,Hand Tools,SUP_D,19,177.9,0,0,0
6/29/22,37,Hand Tools,SUP_D,22,177.83,0,0,0
6/30/22,37,Hand Tools,SUP_D,22,171.63,0,0,0
7/1/22,37,Hand Tools,SUP_D,6,178.4,0,0,0
7/2/22,37,Hand Tools,SUP_D,16,176.41,0,0,0
7/3/22,37,Hand Tools,SUP_D,19,178.95,0,0,0
7/4/22,37,Hand Tools,SUP_D,24,155.68,1,0,0
7/5/22,37,Hand Tools,SUP_D,21,126.05,1,0,0
7/6/22,37,Hand Tools,SUP_D,25,115.74,1,0,0
7/7/22,37,Hand Tools,SUP_D,20,142.97,1,0,0
7/8/22,37,Hand Tools,SUP_D,18,153.43,1,0,0
7/9/22,37,Hand Tools,SUP_D,33,138.01,1,0,0
7/10/22,37,Hand Tools,SUP_D,29,129.49,1,0,0
7/11/22,37,Hand Tools,SUP_D,27,139.44,1,0,0
7/12/22,37,Hand Tools,SUP_D,18,127.26,1,0,0
7/13/22,37,Hand Tools,SUP_D,33,131.83,1,0,0
7/14/22,37,Hand Tools,SUP_D,21,128.42,1,0,0
7/15/22,37,Hand Tools,SUP_D,29,125.12,1,0,0
7/16/22,37,Hand Tools,SUP_D,29,146.16,1,0,0
7/17/22,37,Hand Tools,SUP_D,30,141.81,1,0,0
7/18/22,37,Hand Tools,SUP_D,11,171.09,0,0,0
7/19/22,37,Hand Tools,SUP_D,10,167.83,0,0,0
7/20/22,37,Hand Tools,SUP_D,16,176.26,0,0,0
7/21/22,37,Hand Tools,SUP_D,17,176.65,0,0,0
7/22/22,37,Hand Tools,SUP_D,19,163.78,0,0,0
7/23/22,37,Hand Tools,SUP_D,9,164.75,0,0,0
7/24/22,37,Hand Tools,SUP_D,17,165.64,0,0,0
7/25/22,37,Hand Tools,SUP_D,15,179.24,0,0,0
7/26/22,37,Hand Tools,SUP_D,16,175.87,0,0,0
7/27/22,37,Hand Tools,SUP_D,22,165.2,0,0,0
7/28/22,37,Hand Tools,SUP_D,20,179.07,0,0,0
7/29/22,37,Hand Tools,SUP_D,10,173.36,0,0,0
7/30/22,37,Hand Tools,SUP_D,20,166.03,0,0,0
7/31/22,37,Hand Tools,SUP_D,21,174.01,0,0,0
8/1/22,37,Hand Tools,SUP_D,14,164.87,0,0,0
8/2/22,37,Hand Tools,SUP_D,15,172.54,0,0,0
8/3/22,37,Hand Tools,SUP_D,13,179.18,0,0,0
8/4/22,37,Hand Tools,SUP_D,20,176.34,0,0,0
8/5/22,37,Hand Tools,SUP_D,18,178.1,0,0,0
8/6/22,37,Hand Tools,SUP_D,18,167.79,0,0,0
8/7/22,37,Hand Tools,SUP_D,28,163.61,0,0,0
8/8/22,37,Hand Tools,SUP_D,11,171.14,0,0,0
8/9/22,37,Hand Tools,SUP_D,14,172.33,0,0,0
8/10/22,37,Hand Tools,SUP_D,15,179.36,0,0,0
8/11/22,37,Hand Tools,SUP_D,20,179.45,0,0,0
8/12/22,37,Hand Tools,SUP_D,14,169.51,0,0,0
8/13/22,37,Hand Tools,SUP_D,22,175.52,0,0,0
8/14/22,37,Hand Tools,SUP_D,16,170.74,0,0,0
8/15/22,37,Hand Tools,SUP_D,14,163.42,0,0,0
8/16/22,37,Hand Tools,SUP_D,19,179.39,0,0,0
8/17/22,37,Hand Tools,SUP_D,15,169.11,0,0,0
8/18/22,37,Hand Tools,SUP_D,12,178.93,0,0,0
8/19/22,37,Hand Tools,SUP_D,15,174.52,0,0,0
8/20/22,37,Hand Tools,SUP_D,19,176.03,0,0,0
8/21/22,37,Hand Tools,SUP_D,21,171.03,0,0,0
8/22/22,37,Hand Tools,SUP_D,11,167.48,0,0,0
8/23/22,37,Hand Tools,SUP_D,12,177.78,0,0,0
8/24/22,37,Hand Tools,SUP_D,14,163.59,0,0,0
8/25/22,37,Hand Tools,SUP_D,14,175.39,0,0,0
8/26/22,37,Hand Tools,SUP_D,19,168.43,0,0,0
8/27/22,37,Hand Tools,SUP_D,19,165.72,0,0,0
8/28/22,37,Hand Tools,SUP_D,18,165.45,0,0,0
8/29/22,37,Hand Tools,SUP_D,23,174.06,0,0,0
8/30/22,37,Hand Tools,SUP_D,18,169.04,0,0,0
8/31/22,37,Hand Tools,SUP_D,11,179.16,0,0,0
9/1/22,37,Hand Tools,SUP_D,17,164.8,0,0,0
9/2/22,37,Hand Tools,SUP_D,17,165.58,0,0,0
9/3/22,37,Hand Tools,SUP_D,20,177.96,0,0,0
9/4/22,37,Hand Tools,SUP_D,20,175.91,0,0,0
9/5/22,37,Hand Tools,SUP_D,20,174.09,0,0,0
9/6/22,37,Hand Tools,SUP_D,21,178.55,0,0,0
9/7/22,37,Hand Tools,SUP_D,16,169.79,0,0,0
9/8/22,37,Hand Tools,SUP_D,19,169.61,0,0,0
9/9/22,37,Hand Tools,SUP_D,19,180.01,0,0,0
9/10/22,37,Hand Tools,SUP_D,21,176.16,0,0,0
9/11/22,37,Hand Tools,SUP_D,23,173.26,0,0,0
9/12/22,37,Hand Tools,SUP_D,20,166.67,0,0,0
9/13/22,37,Hand Tools,SUP_D,20,164.6,0,0,0
9/14/22,37,Hand Tools,SUP_D,18,179.2,0,0,0
9/15/22,37,Hand Tools,SUP_D,18,170.37,0,0,0
9/16/22,37,Hand Tools,SUP_D,29,169.22,0,0,0
9/17/22,37,Hand Tools,SUP_D,21,173.95,0,0,0
9/18/22,37,Hand Tools,SUP_D,23,170.12,0,0,0
9/19/22,37,Hand Tools,SUP_D,17,165.75,0,0,0
9/20/22,37,Hand Tools,SUP_D,16,169.38,0,0,0
9/21/22,37,Hand Tools,SUP_D,16,169.22,0,0,0
9/22/22,37,Hand Tools,SUP_D,24,177.05,0,0,0
9/23/22,37,Hand Tools,SUP_D,13,172.05,0,0,0
9/24/22,37,Hand Tools,SUP_D,31,175.77,0,0,0
9/25/22,37,Hand Tools,SUP_D,31,174.62,0,0,0
9/26/22,37,Hand Tools,SUP_D,16,175.91,0,0,0
9/27/22,37,Hand Tools,SUP_D,23,165.42,0,0,0
9/28/22,37,Hand Tools,SUP_D,18,177.89,0,0,0
9/29/22,37,Hand Tools,SUP_D,13,176.1,0,0,0
9/30/22,37,Hand Tools,SUP_D,18,179.46,0,0,0
10/1/22,37,Hand Tools,SUP_D,23,171.12,0,0,0
10/2/22,37,Hand Tools,SUP_D,28,179.77,0,0,0
10/3/22,37,Hand Tools,SUP_D,17,165.78,0,0,0
10/4/22,37,Hand Tools,SUP_D,25,174.98,0,0,0
10/5/22,37,Hand Tools,SUP_D,16,164.62,0,0,0
10/6/22,37,Hand Tools,SUP_D,25,176.92,0,0,0
10/7/22,37,Hand Tools,SUP_D,11,170.25,0,0,0
10/8/22,37,Hand Tools,SUP_D,26,177.39,0,0,0
10/9/22,37,Hand Tools,SUP_D,22,168.95,0,0,0
10/10/22,37,Hand Tools,SUP_D,38,135.33,1,0,0
10/11/22,37,Hand Tools,SUP_D,30,157.49,1,0,0
10/12/22,37,Hand Tools,SUP_D,33,146.38,1,0,0
10/13/22,37,Hand Tools,SUP_D,28,152.73,1,0,0
10/14/22,37,Hand Tools,SUP_D,44,127.21,1,0,0
10/15/22,37,Hand Tools,SUP_D,30,140.98,1,0,0
10/16/22,37,Hand Tools,SUP_D,41,140.64,1,0,0
10/17/22,37,Hand Tools,SUP_D,21,180.38,0,0,0
10/18/22,37,Hand Tools,SUP_D,20,169.89,0,0,0
10/19/22,37,Hand Tools,SUP_D,22,166.13,0,0,0
10/20/22,37,Hand Tools,SUP_D,14,166.17,0,0,0
10/21/22,37,Hand Tools,SUP_D,19,173.92,0,0,0
10/22/22,37,Hand Tools,SUP_D,26,176.06,0,0,0
10/23/22,37,Hand Tools,SUP_D,23,174.39,0,0,0
10/24/22,37,Hand Tools,SUP_D,20,174.83,0,0,0
10/25/22,37,Hand Tools,SUP_D,15,167.24,0,0,0
10/26/22,37,Hand Tools,SUP_D,18,163.83,0,0,0
10/27/22,37,Hand Tools,SUP_D,13,166.28,0,0,0
10/28/22,37,Hand Tools,SUP_D,25,173.21,0,0,0
10/29/22,37,Hand Tools,SUP_D,28,168.41,0,0,0
10/30/22,37,Hand Tools,SUP_D,27,175.81,0,0,0
10/31/22,37,Hand Tools,SUP_D,22,163.78,0,0,0
11/1/22,37,Hand Tools,SUP_D,20,186.25,0,0,0
11/2/22,37,Hand Tools,SUP_D,18,178.94,0,0,0
11/3/22,37,Hand Tools,SUP_D,20,183.23,0,0,0
11/4/22,37,Hand Tools,SUP_D,13,185.62,0,0,0
11/5/22,37,Hand Tools,SUP_D,20,175.25,0,0,0
11/6/22,37,Hand Tools,SUP_D,33,186.67,0,0,0
11/7/22,37,Hand Tools,SUP_D,22,185.37,0,0,0
11/8/22,37,Hand Tools,SUP_D,15,175.67,0,0,0
11/9/22,37,Hand Tools,SUP_D,20,186.14,0,0,0
11/10/22,37,Hand Tools,SUP_D,20,184.48,0,0,0
11/11/22,37,Hand Tools,SUP_D,27,175.83,0,0,0
11/12/22,37,Hand Tools,SUP_D,35,184.59,0,0,0
11/13/22,37,Hand Tools,SUP_D,22,185.3,0,0,0
11/14/22,37,Hand Tools,SUP_D,29,144.2,1,0,0
11/15/22,37,Hand Tools,SUP_D,32,136.81,1,0,0
11/16/22,37,Hand Tools,SUP_D,30,141.99,1,0,0
11/17/22,37,Hand Tools,SUP_D,40,130.17,1,0,0
11/18/22,37,Hand Tools,SUP_D,32,129.39,1,0,0
11/19/22,37,Hand Tools,SUP_D,37,155.39,1,0,0
11/20/22,37,Hand Tools,SUP_D,39,155.33,1,0,0
11/21/22,37,Hand Tools,SUP_D,35,176.81,0,1,0
11/22/22,37,Hand Tools,SUP_D,23,173.67,0,1,0
11/23/22,37,Hand Tools,SUP_D,21,173.99,0,1,0
11/24/22,37,Hand Tools,SUP_D,13,186.41,0,1,0
11/25/22,37,Hand Tools,SUP_D,19,173.93,0,1,0
11/26/22,37,Hand Tools,SUP_D,26,183.69,0,1,0
11/27/22,37,Hand Tools,SUP_D,28,177.67,0,1,0
11/28/22,37,Hand Tools,SUP_D,25,127.11,1,1,0
11/29/22,37,Hand Tools,SUP_D,31,135.38,1,1,0
11/30/22,37,Hand Tools,SUP_D,36,151.03,1,0,0
12/1/22,37,Hand Tools,SUP_D,41,148.2,1,0,1
12/2/22,37,Hand Tools,SUP_D,30,137.34,1,0,1
12/3/22,37,Hand Tools,SUP_D,38,148.38,1,0,1
12/4/22,37,Hand Tools,SUP_D,31,139.77,1,0,1
12/5/22,37,Hand Tools,SUP_D,18,176.89,0,0,1
12/6/22,37,Hand Tools,SUP_D,16,182.58,0,0,1
12/7/22,37,Hand Tools,SUP_D,20,178.04,0,0,1
12/8/22,37,Hand Tools,SUP_D,22,175.75,0,0,1
12/9/22,37,Hand Tools,SUP_D,18,172.53,0,0,1
12/10/22,37,Hand Tools,SUP_D,30,178.2,0,0,1
12/11/22,37,Hand Tools,SUP_D,28,179.39,0,0,1
12/12/22,37,Hand Tools,SUP_D,23,179.7,0,0,1
12/13/22,37,Hand Tools,SUP_D,25,184.01,0,0,1
12/14/22,37,Hand Tools,SUP_D,18,177.73,0,0,1
12/15/22,37,Hand Tools,SUP_D,20,176.26,0,0,1
12/16/22,37,Hand Tools,SUP_D,26,178.67,0,0,1
12/17/22,37,Hand Tools,SUP_D,23,185.78,0,0,1
12/18/22,37,Hand Tools,SUP_D,22,179.88,0,0,1
12/19/22,37,Hand Tools,SUP_D,24,175.48,0,0,1
12/20/22,37,Hand Tools,SUP_D,21,171.97,0,0,1
12/21/22,37,Hand Tools,SUP_D,17,174.83,0,0,1
12/22/22,37,Hand Tools,SUP_D,21,178.35,0,0,1
12/23/22,37,Hand Tools,SUP_D,21,173.03,0,0,1
12/24/22,37,Hand Tools,SUP_D,31,178.01,0,0,1
12/25/22,37,Hand Tools,SUP_D,20,177.76,0,0,0
12/26/22,37,Hand Tools,SUP_D,21,187.44,0,0,0
12/27/22,37,Hand Tools,SUP_D,23,172.68,0,0,0
12/28/22,37,Hand Tools,SUP_D,18,172.05,0,0,0
12/29/22,37,Hand Tools,SUP_D,22,180.4,0,0,0
12/30/22,37,Hand Tools,SUP_D,13,179.18,0,0,0
12/31/22,37,Hand Tools,SUP_D,26,181.24,0,0,0
1/1/23,37,Hand Tools,SUP_D,18,173.14,0,0,0
1/2/23,37,Hand Tools,SUP_D,12,175.86,0,0,0
1/3/23,37,Hand Tools,SUP_D,18,170.98,0,0,0
1/4/23,37,Hand Tools,SUP_D,24,173.18,0,0,0
1/5/23,37,Hand Tools,SUP_D,14,165.74,0,0,0
1/6/23,37,Hand Tools,SUP_D,20,172.54,0,0,0
1/7/23,37,Hand Tools,SUP_D,12,172.54,0,0,0
1/8/23,37,Hand Tools,SUP_D,10,177.02,0,0,0
1/9/23,37,Hand Tools,SUP_D,25,177.97,0,0,0
1/10/23,37,Hand Tools,SUP_D,18,173.28,0,0,0
1/11/23,37,Hand Tools,SUP_D,17,178.63,0,0,0
1/12/23,37,Hand Tools,SUP_D,17,174.87,0,0,0
1/13/23,37,Hand Tools,SUP_D,18,173.77,0,0,0
1/14/23,37,Hand Tools,SUP_D,15,166.06,0,0,0
1/15/23,37,Hand Tools,SUP_D,27,175.58,0,0,0
1/16/23,37,Hand Tools,SUP_D,17,167.02,0,0,0
1/17/23,37,Hand Tools,SUP_D,17,172.46,0,0,0
1/18/23,37,Hand Tools,SUP_D,15,165.78,0,0,0
1/19/23,37,Hand Tools,SUP_D,19,169.2,0,0,0
1/20/23,37,Hand Tools,SUP_D,15,166.39,0,0,0
1/21/23,37,Hand Tools,SUP_D,24,164.02,0,0,0
1/22/23,37,Hand Tools,SUP_D,22,171.65,0,0,0
1/23/23,37,Hand Tools,SUP_D,22,167.47,0,0,0
1/24/23,37,Hand Tools,SUP_D,10,179.16,0,0,0
1/25/23,37,Hand Tools,SUP_D,13,175.6,0,0,0
1/26/23,37,Hand Tools,SUP_D,21,167.32,0,0,0
1/27/23,37,Hand Tools,SUP_D,17,166.42,0,0,0
1/28/23,37,Hand Tools,SUP_D,18,165.91,0,0,0
1/29/23,37,Hand Tools,SUP_D,22,178.82,0,0,0
1/30/23,37,Hand Tools,SUP_D,27,164.81,0,0,0
1/31/23,37,Hand Tools,SUP_D,13,177.59,0,0,0
2/1/23,37,Hand Tools,SUP_D,22,173.24,0,0,0
2/2/23,37,Hand Tools,SUP_D,17,176.58,0,0,0
2/3/23,37,Hand Tools,SUP_D,18,178.24,0,0,0
2/4/23,37,Hand Tools,SUP_D,28,173.75,0,0,0
2/5/23,37,Hand Tools,SUP_D,23,174.33,0,0,0
2/6/23,37,Hand Tools,SUP_D,16,168.23,0,0,0
2/7/23,37,Hand Tools,SUP_D,28,175.76,0,0,0
2/8/23,37,Hand Tools,SUP_D,12,179.68,0,0,0
2/9/23,37,Hand Tools,SUP_D,11,170.98,0,0,0
2/10/23,37,Hand Tools,SUP_D,20,163.65,0,0,0
2/11/23,37,Hand Tools,SUP_D,20,172.81,0,0,0
2/12/23,37,Hand Tools,SUP_D,23,165.97,0,0,0
2/13/23,37,Hand Tools,SUP_D,15,170.51,0,0,0
2/14/23,37,Hand Tools,SUP_D,15,178.28,0,0,0
2/15/23,37,Hand Tools,SUP_D,15,178.68,0,0,0
2/16/23,37,Hand Tools,SUP_D,20,176.81,0,0,0
2/17/23,37,Hand Tools,SUP_D,15,166.49,0,0,0
2/18/23,37,Hand Tools,SUP_D,21,170.15,0,0,0
2/19/23,37,Hand Tools,SUP_D,14,172.04,0,0,0
2/20/23,37,Hand Tools,SUP_D,23,178.06,0,0,0
2/21/23,37,Hand Tools,SUP_D,21,165.89,0,0,0
2/22/23,37,Hand Tools,SUP_D,25,179.73,0,0,0
2/23/23,37,Hand Tools,SUP_D,13,176.44,0,0,0
2/24/23,37,Hand Tools,SUP_D,21,172.7,0,0,0
2/25/23,37,Hand Tools,SUP_D,17,172.16,0,0,0
2/26/23,37,Hand Tools,SUP_D,24,165.97,0,0,0
2/27/23,37,Hand Tools,SUP_D,17,180.47,0,0,0
2/28/23,37,Hand Tools,SUP_D,15,173.81,0,0,0
3/1/23,37,Hand Tools,SUP_D,12,172.88,0,0,0
3/2/23,37,Hand Tools,SUP_D,25,177.86,0,0,0
3/3/23,37,Hand Tools,SUP_D,17,164.92,0,0,0
3/4/23,37,Hand Tools,SUP_D,18,170.14,0,0,0
3/5/23,37,Hand Tools,SUP_D,11,174.31,0,0,0
3/6/23,37,Hand Tools,SUP_D,15,173.3,0,0,0
3/7/23,37,Hand Tools,SUP_D,18,173.11,0,0,0
3/8/23,37,Hand Tools,SUP_D,22,167.51,0,0,0
3/9/23,37,Hand Tools,SUP_D,21,169.22,0,0,0
3/10/23,37,Hand Tools,SUP_D,18,163.55,0,0,0
3/11/23,37,Hand Tools,SUP_D,11,177.08,0,0,0
3/12/23,37,Hand Tools,SUP_D,16,177.33,0,0,0
3/13/23,37,Hand Tools,SUP_D,22,164.33,0,0,0
3/14/23,37,Hand Tools,SUP_D,16,164.5,0,0,0
3/15/23,37,Hand Tools,SUP_D,20,172.81,0,0,0
3/16/23,37,Hand Tools,SUP_D,16,165.99,0,0,0
3/17/23,37,Hand Tools,SUP_D,18,164.99,0,0,0
3/18/23,37,Hand Tools,SUP_D,34,172.46,0,0,0
3/19/23,37,Hand Tools,SUP_D,16,180.11,0,0,0
3/20/23,37,Hand Tools,SUP_D,19,174.02,0,0,0
3/21/23,37,Hand Tools,SUP_D,20,163.41,0,0,0
3/22/23,37,Hand Tools,SUP_D,12,165.78,0,0,0
3/23/23,37,Hand Tools,SUP_D,23,168.77,0,0,0
3/24/23,37,Hand Tools,SUP_D,14,163.97,0,0,0
3/25/23,37,Hand Tools,SUP_D,33,170.44,0,0,0
3/26/23,37,Hand Tools,SUP_D,21,173.71,0,0,0
3/27/23,37,Hand Tools,SUP_D,17,171.74,0,0,0
3/28/23,37,Hand Tools,SUP_D,18,166.61,0,0,0
3/29/23,37,Hand Tools,SUP_D,14,173.18,0,0,0
3/30/23,37,Hand Tools,SUP_D,20,176.58,0,0,0
3/31/23,37,Hand Tools,SUP_D,15,166.18,0,0,0
4/1/23,37,Hand Tools,SUP_D,23,171.46,0,0,0
4/2/23,37,Hand Tools,SUP_D,26,176.32,0,0,0
4/3/23,37,Hand Tools,SUP_D,19,177.45,0,0,0
4/4/23,37,Hand Tools,SUP_D,21,175.44,0,0,0
4/5/23,37,Hand Tools,SUP_D,20,175.42,0,0,0
4/6/23,37,Hand Tools,SUP_D,16,168.97,0,0,0
4/7/23,37,Hand Tools,SUP_D,18,165.45,0,0,0
4/8/23,37,Hand Tools,SUP_D,26,177.98,0,0,0
4/9/23,37,Hand Tools,SUP_D,17,165.19,0,0,0
4/10/23,37,Hand Tools,SUP_D,21,177.23,0,0,0
4/11/23,37,Hand Tools,SUP_D,23,178.22,0,0,0
4/12/23,37,Hand Tools,SUP_D,16,180.14,0,0,0
4/13/23,37,Hand Tools,SUP_D,17,168.74,0,0,0
4/14/23,37,Hand Tools,SUP_D,23,164.87,0,0,0
4/15/23,37,Hand Tools,SUP_D,19,167.55,0,0,0
4/16/23,37,Hand Tools,SUP_D,22,165.44,0,0,0
4/17/23,37,Hand Tools,SUP_D,14,172.15,0,0,0
4/18/23,37,Hand Tools,SUP_D,25,170.97,0,0,0
4/19/23,37,Hand Tools,SUP_D,13,176.57,0,0,0
4/20/23,37,Hand Tools,SUP_D,13,170.13,0,0,0
4/21/23,37,Hand Tools,SUP_D,22,174.49,0,0,0
4/22/23,37,Hand Tools,SUP_D,19,178.49,0,0,0
4/23/23,37,Hand Tools,SUP_D,19,169.27,0,0,0
4/24/23,37,Hand Tools,SUP_D,19,179.57,0,0,0
4/25/23,37,Hand Tools,SUP_D,17,167.98,0,0,0
4/26/23,37,Hand Tools,SUP_D,19,177.38,0,0,0
4/27/23,37,Hand Tools,SUP_D,16,175.86,0,0,0
4/28/23,37,Hand Tools,SUP_D,18,165.59,0,0,0
4/29/23,37,Hand Tools,SUP_D,27,169.04,0,0,0
4/30/23,37,Hand Tools,SUP_D,23,177.65,0,0,0
5/1/23,37,Hand Tools,SUP_D,7,172.89,0,0,0
5/2/23,37,Hand Tools,SUP_D,18,180.12,0,0,0
5/3/23,37,Hand Tools,SUP_D,16,170.56,0,0,0
5/4/23,37,Hand Tools,SUP_D,18,175.11,0,0,0
5/5/23,37,Hand Tools,SUP_D,19,169.33,0,0,0
5/6/23,37,Hand Tools,SUP_D,22,173.88,0,0,0
5/7/23,37,Hand Tools,SUP_D,25,169.06,0,0,0
5/8/23,37,Hand Tools,SUP_D,18,121.71,1,0,0
5/9/23,37,Hand Tools,SUP_D,29,132.79,1,0,0
5/10/23,37,Hand Tools,SUP_D,26,121.77,1,0,0
5/11/23,37,Hand Tools,SUP_D,23,141,1,0,0
5/12/23,37,Hand Tools,SUP_D,23,154.31,1,0,0
5/13/23,37,Hand Tools,SUP_D,31,150.28,1,0,0
5/14/23,37,Hand Tools,SUP_D,24,132.33,1,0,0
5/15/23,37,Hand Tools,SUP_D,13,164.6,0,0,0
5/16/23,37,Hand Tools,SUP_D,21,173.54,0,0,0
5/17/23,37,Hand Tools,SUP_D,25,177.45,0,0,0
5/18/23,37,Hand Tools,SUP_D,20,175,0,0,0
5/19/23,37,Hand Tools,SUP_D,19,168.01,0,0,0
5/20/23,37,Hand Tools,SUP_D,20,166.74,0,0,0
5/21/23,37,Hand Tools,SUP_D,19,172.21,0,0,0
5/22/23,37,Hand Tools,SUP_D,12,179.75,0,0,0
5/23/23,37,Hand Tools,SUP_D,16,168.15,0,0,0
5/24/23,37,Hand Tools,SUP_D,12,164.14,0,0,0
5/25/23,37,Hand Tools,SUP_D,19,163.98,0,0,0
5/26/23,37,Hand Tools,SUP_D,12,170.74,0,0,0
5/27/23,37,Hand Tools,SUP_D,25,171.36,0,0,0
5/28/23,37,Hand Tools,SUP_D,18,173.05,0,0,0
5/29/23,37,Hand Tools,SUP_D,21,180.24,0,0,0
5/30/23,37,Hand Tools,SUP_D,18,175.98,0,0,0
5/31/23,37,Hand Tools,SUP_D,17,169.03,0,0,0
6/1/23,37,Hand Tools,SUP_D,16,168.56,0,0,0
6/2/23,37,Hand Tools,SUP_D,20,169.34,0,0,0
6/3/23,37,Hand Tools,SUP_D,18,173.22,0,0,0
6/4/23,37,Hand Tools,SUP_D,20,176.42,0,0,0
6/5/23,37,Hand Tools,SUP_D,10,174.17,0,0,0
6/6/23,37,Hand Tools,SUP_D,14,177.39,0,0,0
6/7/23,37,Hand Tools,SUP_D,18,166.8,0,0,0
6/8/23,37,Hand Tools,SUP_D,12,171.07,0,0,0
6/9/23,37,Hand Tools,SUP_D,17,172.77,0,0,0
6/10/23,37,Hand Tools,SUP_D,14,176.12,0,0,0
6/11/23,37,Hand Tools,SUP_D,21,174.59,0,0,0
6/12/23,37,Hand Tools,SUP_D,18,148.8,1,0,0
6/13/23,37,Hand Tools,SUP_D,22,141.87,1,0,0
6/14/23,37,Hand Tools,SUP_D,20,127.58,1,0,0
6/15/23,37,Hand Tools,SUP_D,17,121.15,1,0,0
6/16/23,37,Hand Tools,SUP_D,19,125.09,1,0,0
6/17/23,37,Hand Tools,SUP_D,27,122.94,1,0,0
6/18/23,37,Hand Tools,SUP_D,24,146.07,1,0,0
6/19/23,37,Hand Tools,SUP_D,11,168.86,0,0,0
6/20/23,37,Hand Tools,SUP_D,14,177.05,0,0,0
6/21/23,37,Hand Tools,SUP_D,13,172.39,0,0,0
6/22/23,37,Hand Tools,SUP_D,21,176.69,0,0,0
6/23/23,37,Hand Tools,SUP_D,17,169.27,0,0,0
6/24/23,37,Hand Tools,SUP_D,12,171.81,0,0,0
